text,id
впервые увидеть это смех напомнить помоему сразу кто любить кто хотеть вместе стоять вкопать слово еле выговорить подумать плохой ещё расстаться хотеть увидеть снова мочь надышаться запах твой волос мочь остаться честный вопрос первый поцелуй губа твой имя простой слово гордиться они вокруг ты иначе казаться чувствовать значить засыпать держаться рука сильносильный бояться потерять такой красивый мочь наслушаться дышать нужно слышать ай больно ай больно ай дать нежность ай больно ай больно ай дать нежность начинать мечтать наш путь успех наш день долгий наполнить смех жить время думать год минута радоваться ребёнок находить деньга зимний куртка мы нужный слава золотой карточка просто любить светиться лампочка планета кто похожий говорить ты мурашки кожа оставаться себя что рад простой ребята бонний клайд думать друг друг радоваться жить невидимка трещинка лобовой спросить секрет сказать счастливый быть вместе послушать мир нужно ай больно ай больно ай дать нежность ай больно ай больно ай дать нежность благодарный небо благодарный судьба песня посвящать ты ты понять мой страх далекодалеко город квартира жизнь странный мир просить быть я рядом любовь всё ай больно ай больно ай дать нежность ай больно ай больно ай дать нежность ,11
знать точно невозможный возможно сойти ум влюбиться неосторожно найти отпускать день ночью всё невозможный возможно знать точно искать просить ответить какой город ты лететь готовый край земля должный объяснить понять уметь жить знать точно невозможный возможно сойти ум влюбиться неосторожно найти отпускать день ночью всё невозможный возможно знать точно нананан аа аа нананан аа аа готовый делить ты пополам поверь сделать выбор дать последний шанс должный объяснить понять уметь жить знать точно невозможный возможно сойти ум влюбиться неосторожно найти отпускать день ночью всё невозможный возможно знать точно нананан аа аа нананан аа аа знать точно невозможный возможно сойти ум влюбиться неосторожно найти отпускать день ночью всё невозможный возможно знать точно нананан аа аа нананан аа аа нананан аа аа нананан аа аа нананан аа аа нананан аа аа ,12
хотеть запомнить смять постель одеваться темнота уходить призрак молча прощаться дописать свой роман любовь хватать лишь пара слово посидеть я поговорить я хотеть запомнить падать снег медленный обычный падать снег душа комната бродить обнажённый скоро зазвучать эхо новый день начинать будить освободить спектакль окончить гаснуть свет многоточие остановить музыка спектакль окончить happy end быть такой хотеть сделать другой суметь порвать последний нить мы мокрый глаз заслонять рука просить бывший посидеть я поговорить я спектакль окончить гаснуть свет многоточие остановить музыка спектакль окончить happy end спектакль окончить гаснуть свет многоточие остановить музыка спектакль окончить happy end спектакль окончить гаснуть свет многоточие остановить музыка спектакль окончить happy end ,13
роль играть ядовитый разбитый убитый всё забытый решить слеза высохнуть давно путь новый мир счастие чувство снег замести боль впитать тепло согревать ночь твой рука мой плечо одиночество съедать сердце огонь весь любовь выпить дно бояться это вино тело мелкий дрожь один слово уничтожить потерять себя контроль узнать сердце пароль это лето дурманить невозможно променять удалять отовсюду всё равно ночь сниться быть роль играть ядовитый разбитый убитый всё забытый решить слеза высохнуть давно путь новый мир счастие простить говорить слово любовь повторить 3 непринятый звонок искать другой давно ревновать помнить твой фраза огонёк душа мой погаснуть омут потонуть жизнь идти к дно огромный телешоу популярный такой чужой новый увлечение сбиться течение мир подругий смотреть всё благодарить роль играть ядовитый разбитый убитый всё забытый решить слеза высохнуть давно путь новый мир счастие роль играть ядовитый разбитый убитый всё забытый решить слеза высохнуть давно путь новый мир счастие ,14
дождь ноябрь словно небо слеза жить сон снова видеть имя твой губа замереть далекодалеко прощаться ты лишь утро утро коснуться лишь утро утро снова лишь утро лишь утро помнить летать гора помнить любовь кушать рука вино rosé пить смеяться мы казаться мир радость вечность солнце роза нежность всё любовь будить первый луч свет говорить это последний лето сердце рука дрожать хотеть всё отдать хотеть мечтать имя твой снова сводить ум далекодалеко плыть облако лишь утро утро коснуться лишь утро утро снова лишь утро лишь утро лишь утро утро коснуться лишь утро утро снова лишь утро лишь утро ,15
ярко закрывать веко помогать класть ладонь лицо жарко мочь напиться хватать мочь проститься миг перепутать взгляд наш хотеть менять около мир зелёный около солнце тёплый около понимать счастие около около около томно задержать дыхание всё невозможно уходить сознание глубоко блик розовый свечение лучик солнце тихо ложиться твой лицо перепутать взгляд наш хотеть терять около мир зелёный около солнце тёплый около понимать счастие около около около перепутать взгляд наш хотеть менять около мир зелёный около солнце тёплый около понимать счастие около около около около мир зелёный около солнце тёплый около понимать счастие около около около ,16
пешеход достать обычно мало сидеть понемногу вникать больший окно трамвай думать думать придумать ктоть балкон повиснуть ктоть быстро вверх вниз пока рисовать мост балкон повиснуть ктоть быстро вверх вниз организовать мост один закипать мотор закрывать глаз прибор пытаться понимать человек китай сейчас думать думать придумать ктоть балкон повиснуть ктоть быстро вверх вниз пока рисовать мост балкон повиснуть ктоть быстро вверх вниз организовать мост утром встать умыться мыло поглядеть окно вид онвага полистать net посмотреть картинка менять блондинка позвать нижний натаха стучать сосед идти йух ан пять минута готовый сидеть думать придумать думать думать придумать ктоть балкон повиснуть ктоть быстро вверх вниз пока рисовать мост балкон повиснуть ктоть быстро вверх вниз организовать мост утром встать умыться мыло поглядеть окно видовый полистать net посмотреть картинка менять блондинка позвать нижний натаха стучать сосед идти пять минута готовый сидеть думать придумать думать думать придумать ктоть балкон повиснуть ктоть быстро вверх вниз пока рисовать мост балкон повиснуть ктоть быстро вверх вниз организовать мост ,17
me me me me me me me me me me only me me me me me me me me me me me me sexy me me me me me me me me me me me only me me me me me me me me me me me me sexy me me me me me hush now i can motherrocker give you complete bliss i got your wow wow look at my bottom give it a kiss i am so super pupper drupper i am the front girl in round i am so cool with my fashion pink lips stacking money rolls down all the boys say wow wow girls in the back same wow wow enter the party call me dandy candy cause im high high i am so super pupper drupper i am the front girl in round i am so cool with my awesome big tits on the ground me me me me me me me me me me only me me me me me me me me me me me me sexy me me me me me me me me me me me only me me me me me me me me me me me me sexy me yo yo i pull up in lamba i pull up in my louboutin i pull up phone in my hand and ice on my bracelet and all ive got i am so super pupper drupper i am the front girl in round i am so cool with my sexy bad hips when i am walking down all the boys say wow wow girls in the back same wow wow enter the party call me dandy candy cause im high high i am so super pupper drupper i am the front girl in round i am so cool with my awesome big tits on the ground me me me me me me me me me me only me me me me me me me me me me me me sexy me me me me me me me me me me me only me me me me me me me me me me me me sexy me and now we go bananas me me me me me me me me me me only me me me me me me me me me me me me sexy me me me me me me me me me me me only me me me me me me me me me me me me sexy me ,18
оправдать твой к жестокость довольно скромно пара день стать одиноко невольно скованный враг просить сделать встреча шаг глупо смешно видеть ты всёравный говорить опоздать чувствовать свет мы хотеть искать счастие накрыть цунами говорить опоздать чувствовать свет мы хотеть искать счастие накрыть цунами упрямо поднять глаз навстречу видеть бесконечность пугать знать лёгкий любовь безупречный враг просить сделать встреча шаг глупо смешно видеть ты равно говорить опоздать чувствовать свет мы хотеть искать счастие накрыть цунами говорить опоздать чувствовать свет мы хотеть искать счастие накрыть цунами чувствовать чувствовать свет мы говорить опоздать говорить чувствовать свет мы хотеть искать счастие накрыть цунами говорить опоздать чувствовать свет мы хотеть искать счастие накрыть цунами цунами мы чувствовать свет ,19
давно влюбить тысяча имя свет красивый мужчина эталон одеколон волновать сильносильный весёлый умный развести такой миллион сказочный герой фильм отбивать полька шпилькакаблучок милый снять пиджачок эх рубашка белый галстук дорога сегодня смелый сегодня разыграться музычка поле чудо танцевать блузочка мочь грудь загорелый выпадать сюрприз беспокойный сон колокольный звон бог чёрт ангел ад последний вагон последний патрон трон крест награда крик душа стон смысл резон мужчина хороший сторона iq отбивать полька шпилькакаблучок милый снять пиджачок эх рубашка белый галстук дорога сегодня смелый сегодня разыграться музычка поле чудо танцевать блузочка мочь грудь загорелый выпадать сюрприз отбивать полька шпилькакаблучок милый снять пиджачок эх рубашка белый галстук дорога сегодня смелый сегодня разыграться музычка поле чудо танцевать блузочка мочь грудь загорелый выпадать сюрприз ,20
стекло недетский шаг стекло следовать мы босиком слепой злой осень стекло жизнь нету вовсе пополам надежда печаль рука снег растаять выбить дверь самообладание задержать дыхание давать я дышать озон дышать ветер оставить вопрос ответ один сотня сторона свет просто воздух нету дышать озон дышать небо дышать озон дышать небо один сотня сторона свет просто воздух нету ночь думать смерть ночь гладить против шерсть ты твой предать свидетель заметить расписание верить дата верность адвокат сила лёгкий рассчитать заранее задержать дыхание давать я дышать озон дышать ветер оставить вопрос ответ один сотня сторона свет просто воздух нету дышать озон дышать небо дышать озон дышать небо один сотня сторона свет просто воздух нету дышать просто воздух нету дышать озон дышать небо дышать дышать разрешать дышать ,21
всё ждать сидеть ждать представлять целовать банальный такой ты позволить верить любовь звезда небо гореть рядом я ты повторить сто подряд ловить каждый день быть сам крутой человек вечно чтоть говорить синиесиний небо твой глаз просто смотреть сказать всё вериться это всё я б знать встреча просто закрыть рука глаз звезда небо гореть рядом я ты повторить сто подряд ловить каждый день быть сам крутой человек вечно чтоть говорить видеть насквозь ты верить слово навсегда видеть насквозь ооо ты верить слово навсегда звезда небо гореть рядом я ты повторить сто подряд ловить каждый день быть сам крутой человек вечно чтоть говорить ,22
забыть всё сбежать один любовь один жизнь забыть всё сбежать навсегда забыть имя любимый мой твой именно имя любимый мой непобедимый любовь мой именно имя любимый твой мой любимый имя любимый мой твой именно имя любимый мой непобедимый любовь мой именно имя любимый твой мой любимый попытаться расставить точка попытаться понять принять заморочка пятьсот пять пятьсот пять расставаться ты тысяча попытаться сердце высечь твой именно имя любимый мой непобедимый любовь мой именно имя любимый твой мой любимый имя любимый мой твой именно имя любимый мой непобедимый любовь мой именно имя любимый твой мой любимый забыть всё сбежать один любовь один жизнь забыть всё сбежать навсегда забыть имя любимый мой твой именно имя любимый мой непобедимый любовь мой именно имя любимый твой мой любимый имя любимый мой твой именно имя любимый мой непобедимый любовь мой именно имя любимый твой мой любимый именно мой именно мой именно мой именно мой именно имя именно мой именно мой именно мой именно мой именно имя хоуоа именно мой хоуоа именно мой хоуоа именно мой хоуоааа имя хоуоа хоуоа хоуоа хоуоааа хоуоа хоуоа хоуоа хоуоааа имя любимый мой ,23
толькотолько начинаться ночь успеть сказать слово бить всё больной любить сильный нравиться боль разум говорить уходить тело снова просить дать шанс глупый человек любим губить хотеть подруганочь сон хотеть домой ждать подруганочь один везти туда танец утро танец утро танец утро танец утро танец утро понедельник прийти быть собираться часть жить стать просто забрать воздух разбить любовь подруганочь сон хотеть домой ждать подруганочь один везти туда танец утро танец утро танец утро танец утро танец утро dance dance dance dance я понимать помнить кто прийти ночью город замирать сегодня подруганочь сон хотеть домой ждать подруганочь один везти туда танец утро танец утро танец утро танец утро танец утро ,24
нравиться голый квартира ходить несомненно заводить нравиться громко хохотать неважно день ночью это нравиться нравиться смотреть ты фильм дебильный сон нравиться одеяло стянуть продуть плевать заболеть поставить банк суметь никто блин лишь ходить голый рядом скучно ты твой честь планета откроить пока ты сниться приготовить огромный пицца нравиться ты задний ряд целоваться вздумать меняться нравиться мочь максимум пять минута ругаться два обижаться нравиться замечать расстояние безумно тянуть это нравиться нравиться ты кухня ванная рухнуть диван плевать заболеть поставить банк суметь никто блин лишь ходить голый рядом скучно ты твой честь планета откроить пока ты сниться приготовить огромный пицца нравиться ты дом сутки выходить хотеть любой ночь быть говорить это нравиться пусть остаться обострение каждый новый день пусть запариться впечатление ,25
пятница понедельник ты бездельник деньга зато твой ты обещать это временно хотеть уверенный твой родитель любить болтать ерунда мол погубить говорить плохой это временно хотеть беременный невеста невеста честно ты повезти невеста невеста интересно это наяву сон пятница понедельник я мой чувство называть игра это шутить серьёзно пойти сказать родный пусть вытереть слеза белый платье фат надеть глаз увидеть хотеть голова потерять хотеть невеста невеста честно ты повезти невеста невеста интересно это наяву сон невеста невеста честно ты повезти невеста невеста интересно это наяву сон это наяву сон ооэя ооэя ооо невеста ооэя ооэя ооо невеста невеста невеста честно ты повезти невеста невеста интересно это наяву сон невеста невеста честно ты повезти невеста невеста интересно это наяву сон ,26
здравствуй хороший я когданибудь долго ждать счастие просто дом просто ты просто жить любить долгодолго больнобольный одиноко любить долгодолго невозможно каспий волга вода свой нести ждать долгодолгодолго долгодолгодолго долго хныкать это любить хотеть вчера кино одеяло чай давать знать никто любить долгодолго больнобольный одиноко любить долгодолго невозможно каспий волга вода свой нести ждать долгодолгодолго долгодолгодолго долго соскучиться скучать соскучиться любимый давать жить вместе беременный давать пожениться мама замуж выходить девочка родиться сын сын родиться зайчик мой счастие мой сердечко мой солнышко объявлять муж жена любить любить горько горько согласный любить долгодолго больнобольный одиноко любить долгодолго невозможно каспий волга вода свой нести ждать ждать долгодолгодолго долго долгодолгодолго ждать долго долго ,27
стоить ты смотреть глаз пьяный другой сумма самый идти чеканить шаг четыре сторона ты душа петь плакать поровну ты просто перелётный птица белые птица дать ответ пройти война мир пойти я куданибудь дорога простор пойти искать короткий путь туда счастие скорый стоить ты смотреть глаз пьяный другой мысль тот самый ты просто перелётный птица белые птица дать ответ пройти война мир ты просто перелётный птица белые птица дать ответ пройти война мир ты просто перелётный птица белые птица дать ответ пройти война мир пройти война мир ,28
плакать плакать десять пароль запросить верно наш прошлое войти битый час искать ключ одиночество впустить счастие шитый белый нитка раскроить носить пропустить истина очередь оченьочень хотеть спросить мочь любалюбовь надянадежда вера верить всё врать ир бороться ир первый волос пучок звонок подруга слеза мы сделать румянеть щека часть чемодан огромный куча платье пока дружок примета дождь дорога плакать самолёт час пляж девочка мой отменять плащ слеза улыбнуться сочи наш плакать любалюбовь твой вера поверь надя ложный надежда ир бороться ир первый плакать любалюбовь твой вера поверь надя ложный надежда ир бороться ир первый плакать любалюбовь твой вера поверь надя ложный надежда ир бороться ир первый плакать ,29
неприкасай забота искать зависть забыть собака сверкать пятка забыть карман класть взятка забыть друг друг кидать забыть я давно правда это факт это drug это давать пять пустяк голова сила брат ум закопать твой душа нужный кладмена отпечаток надутый знать папа еу курс давать доставлять радость уе весь район dog hot hot hot жарить стейк выжать сок отвечать ребёночек поовать поовать большой закинуть табла стать просто космос хотеть ещё лицо ууу любить backwoods задолбать пёс тот сильно любить rollть бермуды муд аккуратно обращаться максимально осторожно быть заложник ууу доставлять марка почта заметать след пх кто должный должный должный ууу хороший друг засранец дура плясать запястье танец сука rollть stuff бя глядеть позабыть зависть папа законный место эй врать братик начинать становиться взрослый дядя дядя сбайтить отвечать мама разаться мазд показать задание ска бя нужный выключатель мастер дать сдача разом запястье заварить спокойно плюха ход сразу trap обитель ууу считать прибыль ууу отдыхать кровать зритель извинить весь хотеться изменить вокруг критика мазда звать постоялец постоять дурь накачать попадать па па па па па па паранормальный тактика достать dick видеть ужастик fantasick постарадаля тот баран курить тротил просвещать дело просто наслаждаться это стимул ешу сила стать диом забор валяться кореш бомж mamasita пить пиво buritto доставлять детка шалость облизать затылок бог это зал рука зал рука шаг вверх пока ублюдок пиома звать uzi друг зарядить лететь kawasaki спина палить всякий привет твой ребята рэп работа признавать взять успех ребро доставать газ баллон ууу ,30
любить кофе обед утро вкусный омлет любить жить проблема манила красота колено работа двадцать четыре час добиваться сам хитрый словно лиса манить глаз манить губа встретить замереть манить рука скорый встреча глаз бог мама мама сходить ум улыбка мама кругом голова бог мама мама пьяный вино улыбка мама самый самый бог мама мама сходить ум улыбка мама кругом голова бог мама мама пьяный вино улыбка мама кружить танец я утро сосед сходить ум далёкий голова рисовать манить поцелуй манить губа встретить замереть манить рука скорый встреча глаз бог мама мама сходить ум улыбка мама кругом голова бог мама мама пьяный вино улыбка мама самый самый бог мама мама сходить ум улыбка мама кругом голова бог мама мама пьяный вино улыбка мама мама мама мама мама мама мама мама мама бог мама мама сходить ум улыбка мама кругом голова бог мама мама пьяный вино улыбка мама самый самый бог мама мама сходить ум улыбка мама кругом голова бог мама мама пьяный вино улыбка мама ,31
искать минута побыть ранний вдвоём перебить гора наш посуда свадьба дарить её первый свидание говорить балет газель устроенный мотор сказать слово бросать ветер покорить сердце мой это шутка встретиться маршрутка номер ехать молчать говорить добрый утро слышать сжать рука сильно далёкий бывать хороший фильм хороший фильм видеть твой взгляд всё тёплый год сжиматься сердце мой говорить свой мама всё отдать она поговорить остывать кофе мол ещё прийти задержать работа всё это шутка встретиться маршрутка номер ехать молчать говорить добрый утро слышать сжать рука сильно далёкий бывать хороший фильм хороший фильм хороший фильм хороший фильм это шутка встретиться маршрутка номер ехать молчать говорить добрый утро слышать сжать рука сильно далёкий бывать хороший фильм русский фильм хороший фильм русский фильм русский фильм хороший фильм русский фильм ,32
предвещать вроде понимать почему совпадать что секрет нету ещё сегодня словно два огонь край обрыв точный забыть зонтик милый дождь ты намекать никак понять появиться появиться появиться просить найти выход выход просить найти выход выход это стать понятно мгновенно просить говорить откровенно ты поверить это видимо зря выдумывать факт стоп хватить твой клятва напрасный снять маска выход слух уйти это сказка это ошибка глупый оберегать бояться знать плохой лекарство это ложь ты намекать никак понять появиться появиться появиться просить найти выход выход просить найти выход выход появиться появиться появиться просить найти выход выход sing it sing it просить найти выход появиться появиться появиться просить найти выход выход ,33
птица счастие отпускать юг сам поить сам летать открытый космос лететь комета огибать мечтать научить один стая улыбаться улыбаться невесомость поверь отдаться улыбаться улыбаться улыбаться закинуть лесок дать ловить корабль рисовать время пыль сальвадор дать бездна рожь глаз завязать рисковать ветер дышать крыло держать улыбаться улыбаться невесомость поверь отдаться улыбаться улыбаться улыбаться улыбаться улыбаться невесомость поверь отдаться улыбаться улыбаться улыбаться птица счастие отпускать юг сам поить сам летать улыбаться улыбаться невесомость поверь отдаться улыбаться улыбаться улыбаться улыбаться улыбаться невесомость поверь отдаться улыбаться улыбаться улыбаться ,34
всё ты знать о это мой имя такой сколько всё просто милый вопрос мой немного наивный делать делать вывод нравиться сие ля ви разбежаться прыгнуть ты рука удержать сходить ум разлука смеяться сотрясать небо здравствуй солнце сумасшедший здравствуй солнце сумасшедший сказать почему тянуть ты игра мир просто ранимый вдох ты хотеть близкий обьятия твой стать сам счастливый делать делать вывод нравиться сие ля ви разбежаться прыгнуть ты рука удержать сходить ум разлука смеяться сотрясать небо здравствуй солнце сумасшедший здравствуй солнце сумасшедший делать делать вывод нравиться сие ля ви разбежаться прыгнуть ты рука удержать сходить ум разлука смеяться сотрясать небо здравствуй солнце сумасшедший здравствуй солнце сумасшедший ,35
верить верить любовь сказочный сила любовь всё зависеть сам танцевать найти сберечь точный дата наш встреча календарь упомянуть всё вокруг наивный сказка нравиться ты обмануть верить лучик солнце пусть бумеранг хороший вернуться красота наш хрупкий мир спасти верить любовь пускай наивно верить нежность править мир ради любовь каждый жить обнять обмануть горький любовь опьянить говорить in vino veritas завязать глаз громкий музыка просто наощуп стать верить верить лучик солнце пусть бумеранг хороший вернуться красота наш хрупкий мир спасти верить любовь пускай наивно верить нежность править мир ради любовь каждый жить нереальный верить переписать воспоминание закрой пробел создать самый несбыточный роман сон сказать любить говорить придумать всё сам быть я рядом мир любовь верить лучик солнце пусть бумеранг хороший вернуться je crois en lamour yes i believe in love верить любовь ich glaube an liebe верить нежность править мир ради любовь каждый жить ,36
наверно неправый наверно делать больно обида обида это простить пожалуйста довольно быть самый поверь просить стать врать заполнять мой пустота ты небо к дно ты найти абсолютно чутьчуть спина мой плечо это твой абсолютно уезжать сегодня улетать подать вид больно быть ждать я скучать продолжать писать понимать быть ждать ты найти абсолютно чутьчуть спина мой плечо это твой абсолютно слышать быть навсегда вдвоём это твой это твой это твой твой ты найти абсолютно чутьчуть спина мой плечо это твой абсолютно ты найти абсолютно чутьчуть спина мой плечо это твой абсолютно ты найти абсолютно ,37
стать шрам тело хотеть искать шантарам стать шрам тело глубоко задеть половина пополам стать шрам тело хотеть искать шантарам стать шрам тело глубоко задеть половина пополам клуб пьяный человек помнить ктоть осудить ктоть безразличный всё подойти забиться словно живой помнить взять рука просто повести себя мысль бешено литься это губа нежно касаться жадно целовать погружаться глубина стать шрам тело хотеть искать шантарам стать шрам тело глубоко задеть половина пополам стать шрам тело хотеть искать шантарам стать шрам тело глубоко задеть половина пополам улетать первый выходить связь чёрт идти это нерв всё мочь сорваться нагло грубо взять мой душа тиски вообще нужный пить сак тоска выпь кто стать выпь быть неистовый танец быть забывать рука утро встречать глупый быть другой пьяный значит живой позвонить стать шрам тело хотеть искать шантарам стать шрам тело глубоко задеть половина пополам стать шрам тело хотеть искать шантарам стать шрам тело глубоко задеть половина пополам стать шрам тело хотеть искать шантарам стать шрам тело глубоко задеть половина пополам ,38
твой ладонь солнце ярко обжигать небо я смеяться столько счастие бывать свет любовь твой тая ты лететь ветер облако ты взлетать забрать туда оранжевый сон жаркий танец утро шептать любовь забрать туда один весна зима наступить ты мой мысль мечта мой ты небо мчаться опьянить любовь забрать туда оранжевый сон жаркий танец утро шептать любовь забрать туда один весна зима наступить забрать туда оранжевый сон жаркий танец утро шептать любовь забрать туда один весна зима наступить забрать туда оранжевый сон жаркий танец утро шептать любовь забрать туда один весна зима наступить забрать туда оранжевый сон жаркий танец утро шептать любовь забрать туда один весна зима наступить ,39
